accuracy,auc,loss,precision,val_accuracy,val_auc,val_loss,val_precision
0.9337354302406311,0.872204065322876,0.2033798098564148,0.8093935251235962,0.942060112953186,0.9091508388519287,0.1697182059288025,0.8374233245849609
0.9426118731498718,0.9105725288391113,0.16798406839370728,0.8959633708000183,0.9460268020629883,0.9202927350997925,0.1569160372018814,0.9341421127319336
0.9445952773094177,0.9200589656829834,0.15877100825309753,0.9431072473526001,0.9467421174049377,0.9258376359939575,0.15087856352329254,0.9654545187950134
0.9453105926513672,0.923123300075531,0.15542283654212952,0.9579460024833679,0.9473924040794373,0.9274316430091858,0.1491193324327469,0.9745454788208008
0.9452618360519409,0.92397540807724,0.15435290336608887,0.9599287509918213,0.9475224614143372,0.9284077286720276,0.1484481543302536,0.962897539138794
0.9453756213188171,0.9245195388793945,0.1536860316991806,0.9637584090232849,0.9475224614143372,0.9283651113510132,0.14794962108135223,0.9695340394973755
0.9453105926513672,0.9251217842102051,0.15329939126968384,0.9624497294425964,0.9473273754119873,0.9277769327163696,0.14786842465400696,0.962699830532074
0.9457170367240906,0.9246827960014343,0.1532365381717682,0.9608274698257446,0.9476525187492371,0.9285888671875,0.14803092181682587,0.9646643400192261
0.9453593492507935,0.9251267313957214,0.1528521180152893,0.9580017924308777,0.9472623467445374,0.9284931421279907,0.1478135585784912,0.9710144996643066
0.945505678653717,0.9246428608894348,0.15299704670906067,0.9618286490440369,0.9474574327468872,0.9290095567703247,0.14752840995788574,0.9745916724205017
0.9457170367240906,0.9249101281166077,0.15280605852603912,0.963274359703064,0.9473273754119873,0.9284301400184631,0.1478867083787918,0.9762340188026428
0.9457983374595642,0.9247663617134094,0.15294407308101654,0.9629466533660889,0.9473273754119873,0.9285467267036438,0.1476580798625946,0.9676840305328369
0.9456357359886169,0.9252108931541443,0.15267930924892426,0.9547235369682312,0.9474574327468872,0.9282261729240417,0.14825604856014252,0.9833641648292542
0.9455544352531433,0.924936830997467,0.15279091894626617,0.9582234025001526,0.9471322894096375,0.9282911419868469,0.14747096598148346,0.9512194991111755
0.9458145499229431,0.9251973032951355,0.15269039571285248,0.9641909599304199,0.9468071460723877,0.9285677671432495,0.1473700851202011,0.9369676113128662
0.9457333087921143,0.9250555634498596,0.1527157723903656,0.9600351452827454,0.9475874900817871,0.9283632040023804,0.1473797708749771,0.9662522077560425
0.9457170367240906,0.9253345727920532,0.15262405574321747,0.9588080644607544,0.9472623467445374,0.9284552335739136,0.14746637642383575,0.9710144996643066
0.9457495212554932,0.9252099394798279,0.15257321298122406,0.9604569673538208,0.9471322894096375,0.9292396903038025,0.1477070301771164,0.9658273458480835
0.9454894065856934,0.9250437617301941,0.15268906950950623,0.9589585065841675,0.9471973180770874,0.928623378276825,0.14729957282543182,0.9609236121177673
0.9455382227897644,0.9250667095184326,0.15258339047431946,0.9550021886825562,0.9470672607421875,0.9283739328384399,0.14754755795001984,0.9480069279670715
0.9455869793891907,0.9252241849899292,0.15256664156913757,0.9606890678405762,0.9471322894096375,0.9283265471458435,0.14737416803836823,0.9527971744537354
0.9456844925880432,0.9253536462783813,0.15257227420806885,0.9563699960708618,0.9473273754119873,0.9280498027801514,0.1475425660610199,0.9710668921470642
0.946058452129364,0.9253798723220825,0.15248852968215942,0.9603831171989441,0.9473924040794373,0.9279955625534058,0.14738968014717102,0.9728260636329651
0.9457333087921143,0.9251909255981445,0.15258537232875824,0.9620643854141235,0.9471322894096375,0.9284979104995728,0.14770950376987457,0.9559859037399292
0.9457820653915405,0.9252522587776184,0.15247982740402222,0.9584790468215942,0.9473273754119873,0.9280459880828857,0.147878497838974,0.9779816269874573
