accuracy,auc,loss,precision,val_accuracy,val_auc,val_loss,val_precision
0.9387101531028748,0.891535222530365,0.18536622822284698,0.8880074620246887,0.945116400718689,0.923892080783844,0.15605294704437256,0.9534450769424438
0.9447740912437439,0.9209639430046082,0.15812890231609344,0.940692663192749,0.946351945400238,0.9259660840034485,0.15098074078559875,0.9317406415939331
0.9454569220542908,0.9222053289413452,0.15584836900234222,0.9517391324043274,0.9472623467445374,0.9272634983062744,0.14958757162094116,0.974452555179596
0.9452130794525146,0.9222950339317322,0.1553448736667633,0.9502400755882263,0.9468721747398376,0.9267516136169434,0.1494172364473343,0.9131832718849182
0.9452455639839172,0.9226770997047424,0.15494437515735626,0.9448513388633728,0.9475224614143372,0.9265451431274414,0.14948293566703796,0.971222996711731
0.9456357359886169,0.9227875471115112,0.15451458096504211,0.9500215649604797,0.9471973180770874,0.9256600141525269,0.14918966591358185,0.9261083602905273
0.9455382227897644,0.9226559400558472,0.1548725813627243,0.9487289786338806,0.9473924040794373,0.926694393157959,0.14957626163959503,0.9797794222831726
0.9454731941223145,0.9228725433349609,0.154676616191864,0.9486404657363892,0.9471322894096375,0.926922082901001,0.148607075214386,0.9575971961021423
0.9456844925880432,0.9226005673408508,0.1547417938709259,0.9559720754623413,0.9470672607421875,0.9274940490722656,0.1481059342622757,0.9543058276176453
0.9456194639205933,0.9227151870727539,0.15474459528923035,0.9543080925941467,0.9471973180770874,0.9264670610427856,0.15060484409332275,0.9868667721748352
0.9452781081199646,0.9227140545845032,0.1547061800956726,0.9526938199996948,0.9470672607421875,0.9265605807304382,0.14931908249855042,0.9433962106704712
0.9454894065856934,0.9225133657455444,0.1546958088874817,0.9533565640449524,0.9471973180770874,0.9253913164138794,0.15053649246692657,0.9850467443466187
0.945196807384491,0.9221446514129639,0.15474742650985718,0.9502183198928833,0.9473273754119873,0.9267207384109497,0.14876998960971832,0.9562171697616577
0.9456520080566406,0.9220612645149231,0.1547694057226181,0.9535590410232544,0.9470022320747375,0.92637038230896,0.1493438482284546,0.9417808055877686
0.945505678653717,0.9222493171691895,0.15497368574142456,0.9514099955558777,0.9473924040794373,0.9247860312461853,0.14954228699207306,0.9694244861602783
