accuracy,auc,loss,precision,val_accuracy,val_auc,val_loss,val_precision
0.9346133470535278,0.8849935531616211,0.19230587780475616,0.7677419185638428,0.945051372051239,0.9214925765991211,0.15844036638736725,0.8844936490058899
0.9446277618408203,0.9199212789535522,0.15931463241577148,0.9253042340278625,0.9457016587257385,0.9251452684402466,0.1521790772676468,0.881538450717926
0.9450830221176147,0.9222841858863831,0.15627197921276093,0.9404200315475464,0.9474574327468872,0.925895094871521,0.15065598487854004,0.9728752374649048
0.9448878765106201,0.92274409532547,0.1552121341228485,0.9525919556617737,0.9475874900817871,0.9265825748443604,0.14877212047576904,0.9441624283790588
0.9454081654548645,0.92236328125,0.1549411118030548,0.9552435278892517,0.9467421174049377,0.926260232925415,0.14949147403240204,0.9076433181762695
0.9453431367874146,0.9225146174430847,0.15477171540260315,0.9496309161186218,0.9476525187492371,0.9262852668762207,0.14944763481616974,0.9781818389892578
0.945505678653717,0.9227049350738525,0.1546410620212555,0.9549628496170044,0.9472623467445374,0.9266302585601807,0.14858894050121307,0.9452054500579834
0.9451642632484436,0.9227385520935059,0.15462857484817505,0.9466608762741089,0.9469372034072876,0.9270265102386475,0.14996759593486786,0.9214402437210083
0.9455219507217407,0.9224089980125427,0.154789537191391,0.9494818449020386,0.9472623467445374,0.9265199899673462,0.14910337328910828,0.9513888955116272
0.9454894065856934,0.9222488403320312,0.1548682004213333,0.9482758641242981,0.9472623467445374,0.9266309142112732,0.14916759729385376,0.9779411554336548
0.9453593492507935,0.9220831394195557,0.1548493355512619,0.9438731670379639,0.9473924040794373,0.926246166229248,0.1492018848657608,0.9694244861602783
0.9453918933868408,0.9219454526901245,0.15496355295181274,0.9473684430122375,0.9474574327468872,0.9261711239814758,0.1496742218732834,0.9887850284576416
0.9453593492507935,0.9219388961791992,0.1550658494234085,0.9555848836898804,0.9475874900817871,0.9264295101165771,0.14882460236549377,0.9679144620895386
