accuracy,auc,loss,precision,val_accuracy,val_auc,val_loss,val_precision
0.9283705353736877,0.8702545166015625,0.2075602114200592,0.6704281568527222,0.940824568271637,0.9061180949211121,0.17272615432739258,0.8155922293663025
0.9397831559181213,0.9068250060081482,0.17425201833248138,0.8305927515029907,0.9408895969390869,0.9153567552566528,0.16717061400413513,0.7890411019325256
0.9412950277328491,0.9167703986167908,0.16512994468212128,0.8721405267715454,0.9442059993743896,0.9242147207260132,0.15564662218093872,0.8701095581054688
0.9438474178314209,0.9217994809150696,0.15903016924858093,0.9134976863861084,0.9459617733955383,0.9266924858093262,0.15175408124923706,0.9464285969734192
0.9449854493141174,0.9233728647232056,0.15615855157375336,0.9440832138061523,0.9464820027351379,0.929831862449646,0.15041570365428925,0.9503546357154846
0.9457170367240906,0.9240260124206543,0.15492412447929382,0.9620476365089417,0.9470022320747375,0.9295883178710938,0.14877183735370636,0.9725274443626404
0.9453756213188171,0.9242640137672424,0.15426582098007202,0.9556043744087219,0.9469372034072876,0.9288223385810852,0.1488121896982193,0.9813084006309509
0.9453593492507935,0.9244102835655212,0.15397419035434723,0.9637421369552612,0.9473924040794373,0.9295196533203125,0.1479026824235916,0.9780219793319702
0.945505678653717,0.9245545268058777,0.15353700518608093,0.9601945877075195,0.9472623467445374,0.9282255172729492,0.14830327033996582,0.9452054500579834
0.9457170367240906,0.9248822927474976,0.1533324420452118,0.9588080644607544,0.9471973180770874,0.9277756214141846,0.15063133835792542,0.992409884929657
0.9456520080566406,0.9247708916664124,0.1532115340232849,0.9619805216789246,0.9476525187492371,0.9282218217849731,0.14786581695079803,0.9747292399406433
0.9458958506584167,0.9248160719871521,0.15309245884418488,0.9663270115852356,0.9475874900817871,0.9292933344841003,0.14775632321834564,0.9581151604652405
0.9456844925880432,0.9252917766571045,0.152945414185524,0.9624226093292236,0.9478475451469421,0.9279995560646057,0.1474873423576355,0.9681416153907776
0.9457983374595642,0.9250254034996033,0.1529359221458435,0.9649977684020996,0.947717547416687,0.9293819665908813,0.14755140244960785,0.9550949931144714
0.9457333087921143,0.9247794151306152,0.15299485623836517,0.9608446955680847,0.9473924040794373,0.9288992285728455,0.14805185794830322,0.9728260636329651
0.9459771513938904,0.9251667857170105,0.1528303027153015,0.960698664188385,0.947977602481842,0.9284282326698303,0.14742033183574677,0.969911515712738
0.9459283947944641,0.9251692295074463,0.15267370641231537,0.9602446556091309,0.9474574327468872,0.9292009472846985,0.1483529657125473,0.9380234479904175
0.9456844925880432,0.9251881837844849,0.15274110436439514,0.9583698511123657,0.9473924040794373,0.9288415908813477,0.14752662181854248,0.9677419066429138
0.9456520080566406,0.92509925365448,0.15278023481369019,0.9665178656578064,0.947782576084137,0.9291426539421082,0.14728282392024994,0.9664310812950134
0.9457333087921143,0.9252542853355408,0.15266941487789154,0.9620643854141235,0.9476525187492371,0.928580641746521,0.14765077829360962,0.9852398633956909
0.9457333087921143,0.9253103733062744,0.1526833176612854,0.9661771059036255,0.9478475451469421,0.9283024072647095,0.14739778637886047,0.955249547958374
0.9454894065856934,0.9252783060073853,0.15261299908161163,0.9565408229827881,0.947782576084137,0.9285924434661865,0.14748112857341766,0.9714285731315613
0.9457333087921143,0.9252828359603882,0.15257391333580017,0.9612505435943604,0.9472623467445374,0.9291514158248901,0.14775300025939941,0.9545454382896423
0.9457333087921143,0.9252736568450928,0.15258927643299103,0.9686800837516785,0.9474574327468872,0.9291823506355286,0.14760735630989075,0.91839998960495
0.9458308219909668,0.9252071380615234,0.15252214670181274,0.9565406441688538,0.947717547416687,0.9290788769721985,0.14704255759716034,0.9782214164733887
0.9458470940589905,0.9252831339836121,0.15254390239715576,0.9621811509132385,0.9474574327468872,0.9286786913871765,0.14719447493553162,0.9628318548202515
0.9455869793891907,0.9252290725708008,0.1524806022644043,0.9546643495559692,0.9483027458190918,0.929316520690918,0.14782890677452087,0.9542372822761536
0.9457983374595642,0.9253455996513367,0.1524655818939209,0.9605090022087097,0.947717547416687,0.9285986423492432,0.14737273752689362,0.9614710807800293
0.9457333087921143,0.925278902053833,0.15247587859630585,0.9596314430236816,0.9475874900817871,0.9290058612823486,0.1471836268901825,0.9746835231781006
0.9459934234619141,0.925603449344635,0.15236447751522064,0.9599128365516663,0.9470022320747375,0.928117573261261,0.14877328276634216,0.9108280539512634
0.9455382227897644,0.925372838973999,0.15232209861278534,0.9594177603721619,0.9475874900817871,0.9290114045143127,0.14720483124256134,0.9502573013305664
